mnth,hr,weekday,workingday,atemp,hum,is_weekend_leisure
4,18,2,1,0.4848,0.18,0
4,19,2,1,0.4848,0.18,0
4,20,2,1,0.4697,0.21,0
4,21,2,1,0.4545,0.28,0
4,22,2,1,0.4394,0.35,0
4,23,2,1,0.4242,0.38,0
4,0,3,1,0.4394,0.38,0
4,1,3,1,0.4242,0.41,0
4,2,3,1,0.3788,0.62,0
4,3,3,1,0.3333,0.7,0
4,4,3,1,0.3485,0.66,0
4,5,3,1,0.3636,0.66,0
4,6,3,1,0.3636,0.66,0
4,7,3,1,0.3636,0.71,0
4,8,3,1,0.3636,0.76,0
4,9,3,1,0.4242,0.54,0
4,10,3,1,0.5,0.34,0
4,11,3,1,0.5,0.32,0
4,12,3,1,0.5152,0.28,0
4,13,3,1,0.5303,0.26,0
4,14,3,1,0.5303,0.22,0
4,15,3,1,0.5455,0.19,0
4,16,3,1,0.5909,0.2,0
4,17,3,1,0.5909,0.2,0
4,18,3,1,0.5909,0.2,0
4,19,3,1,0.5909,0.2,0
4,20,3,1,0.5303,0.22,0
4,21,3,1,0.5,0.52,0
4,22,3,1,0.4848,0.51,0
4,23,3,1,0.4848,0.51,0
4,0,4,1,0.4697,0.63,0
4,1,4,1,0.4697,0.48,0
4,2,4,1,0.4697,0.55,0
4,3,4,1,0.4697,0.55,0
4,4,4,1,0.4697,0.59,0
4,5,4,1,0.4697,0.63,0
4,6,4,1,0.4697,0.63,0
4,7,4,1,0.4545,0.82,0
4,8,4,1,0.4545,0.82,0
4,9,4,1,0.4545,0.88,0
4,10,4,1,0.4545,0.94,0
4,11,4,1,0.4545,0.94,0
4,12,4,1,0.5,0.83,0
4,13,4,1,0.4848,0.82,0
4,14,4,1,0.5152,0.77,0
4,15,4,1,0.5,0.83,0
4,16,4,1,0.5,0.83,0
4,17,4,1,0.5152,0.77,0
4,18,4,1,0.5152,0.77,0
4,19,4,1,0.5152,0.77,0
4,20,4,1,0.5152,0.77,0
4,21,4,1,0.5,0.83,0
4,22,4,1,0.5,0.83,0
4,23,4,1,0.4848,0.88,0
4,0,5,1,0.5152,0.68,0
4,1,5,1,0.4848,0.59,0
4,2,5,1,0.4697,0.59,0
4,3,5,1,0.4394,0.47,0
4,4,5,1,0.4242,0.44,0
4,5,5,1,0.4242,0.44,0
4,6,5,1,0.4091,0.43,0
4,7,5,1,0.3939,0.5,0
4,8,5,1,0.4091,0.5,0
4,9,5,1,0.4242,0.44,0
4,10,5,1,0.4394,0.38,0
4,11,5,1,0.4394,0.38,0
4,12,5,1,0.4545,0.36,0
4,13,5,1,0.4545,0.33,0
4,14,5,1,0.4545,0.33,0
4,15,5,1,0.5,0.29,0
4,16,5,1,0.5,0.29,0
4,17,5,1,0.5152,0.24,0
4,18,5,1,0.5,0.25,0
4,19,5,1,0.4848,0.27,0
4,20,5,1,0.4545,0.31,0
4,21,5,1,0.4394,0.33,0
4,22,5,1,0.4242,0.38,0
4,23,5,1,0.4091,0.4,0
4,0,6,0,0.3939,0.43,0
4,1,6,0,0.3333,0.5,0
4,2,6,0,0.3485,0.43,0
4,3,6,0,0.3182,0.49,0
4,4,6,0,0.3333,0.49,0
4,5,6,0,0.3333,0.46,0
4,6,6,0,0.3333,0.49,0
4,7,6,0,0.3333,0.49,0
4,8,6,0,0.3939,0.4,0
4,9,6,0,0.3939,0.37,0
4,10,6,0,0.3939,0.4,1
4,11,6,0,0.3939,0.4,1
4,12,6,0,0.3939,0.43,1
4,13,6,0,0.4091,0.37,1
4,14,6,0,0.4242,0.38,1
4,15,6,0,0.4242,0.41,1
4,16,6,0,0.4394,0.38,1
4,17,6,0,0.4242,0.41,0
4,18,6,0,0.4091,0.47,0
4,19,6,0,0.3485,0.71,0
4,20,6,0,0.3939,0.66,0
4,21,6,0,0.3485,0.71,0
4,22,6,0,0.3485,0.71,0
4,23,6,0,0.3939,0.76,0
4,0,0,0,0.3485,0.81,0
4,1,0,0,0.3485,0.81,0
4,2,0,0,0.3636,0.87,0
4,3,0,0,0.3485,0.87,0
4,4,0,0,0.3485,0.87,0
4,5,0,0,0.3636,0.87,0
4,6,0,0,0.3333,0.87,0
4,7,0,0,0.3333,0.87,0
4,8,0,0,0.3939,0.76,0
4,9,0,0,0.4091,0.71,0
4,10,0,0,0.4242,0.67,1
4,11,0,0,0.4545,0.51,1
4,12,0,0,0.4697,0.44,1
4,13,0,0,0.4848,0.45,1
4,14,0,0,0.5152,0.34,1
4,15,0,0,0.5303,0.37,1
4,16,0,0,0.6061,0.28,1
4,17,0,0,0.6061,0.27,0
4,18,0,0,0.6061,0.26,0
4,19,0,0,0.5303,0.35,0
4,20,0,0,0.5303,0.32,0
4,21,0,0,0.5,0.48,0
4,22,0,0,0.4848,0.45,0
4,23,0,0,0.4697,0.59,0
4,0,1,1,0.4394,0.72,0
4,1,1,1,0.4242,0.77,0
4,2,1,1,0.4242,0.71,0
4,3,1,1,0.4091,0.76,0
4,4,1,1,0.3939,0.62,0
4,5,1,1,0.3939,0.62,0
4,6,1,1,0.4091,0.47,0
4,7,1,1,0.4091,0.5,0
4,8,1,1,0.4091,0.43,0
4,9,1,1,0.4091,0.43,0
4,10,1,1,0.4242,0.41,0
4,11,1,1,0.4394,0.44,0
4,12,1,1,0.4394,0.47,0
4,13,1,1,0.4697,0.51,0
4,14,1,1,0.4848,0.55,0
4,15,1,1,0.5,0.55,0
4,16,1,1,0.5303,0.6,0
4,17,1,1,0.5303,0.6,0
4,18,1,1,0.5303,0.6,0
4,19,1,1,0.5152,0.64,0
4,20,1,1,0.5,0.59,0
4,21,1,1,0.5,0.59,0
4,22,1,1,0.5,0.55,0
4,23,1,1,0.5,0.55,0
5,0,2,1,0.4848,0.59,0
5,1,2,1,0.4848,0.63,0
5,2,2,1,0.4848,0.72,0
5,3,2,1,0.4848,0.77,0
5,4,2,1,0.5,0.72,0
5,5,2,1,0.5,0.72,0
5,6,2,1,0.5,0.77,0
5,7,2,1,0.4848,0.94,0
5,8,2,1,0.5,0.94,0
5,9,2,1,0.5152,0.88,0
5,10,2,1,0.5909,0.78,0
5,11,2,1,0.6212,0.65,0
5,12,2,1,0.6515,0.58,0
5,13,2,1,0.6667,0.51,0
5,14,2,1,0.6667,0.48,0
5,15,2,1,0.6667,0.45,0
5,16,2,1,0.6667,0.45,0
5,17,2,1,0.6667,0.48,0
5,18,2,1,0.6515,0.54,0
5,19,2,1,0.6515,0.54,0
5,20,2,1,0.6212,0.61,0
5,21,2,1,0.6061,0.65,0
5,22,2,1,0.6061,0.65,0
5,23,2,1,0.5758,0.78,0
5,0,3,1,0.5758,0.78,0
5,1,3,1,0.5303,0.83,0
5,2,3,1,0.5303,0.83,0
5,3,3,1,0.5303,0.83,0
5,4,3,1,0.5152,0.88,0
5,5,3,1,0.5152,0.9,0
5,6,3,1,0.5303,0.84,0
5,7,3,1,0.5152,0.88,0
5,8,3,1,0.5303,0.88,0
5,9,3,1,0.5303,0.88,0
5,10,3,1,0.5455,0.83,0
5,11,3,1,0.5455,0.81,0
5,12,3,1,0.5455,0.83,0
5,13,3,1,0.5455,0.78,0
5,14,3,1,0.6061,0.69,0
5,15,3,1,0.6061,0.65,0
5,16,3,1,0.6061,0.65,0
5,17,3,1,0.5909,0.73,0
5,18,3,1,0.5303,0.73,0
5,19,3,1,0.5152,0.77,0
5,20,3,1,0.5,0.77,0
5,21,3,1,0.5,0.77,0
5,22,3,1,0.4848,0.82,0
5,23,3,1,0.4848,0.77,0
5,0,4,1,0.4697,0.82,0
5,1,4,1,0.4545,0.88,0
5,2,4,1,0.4545,0.88,0
5,3,4,1,0.4545,0.88,0
5,4,4,1,0.4545,0.88,0
5,5,4,1,0.4545,0.88,0
5,6,4,1,0.4545,0.88,0
5,7,4,1,0.4394,0.94,0
5,8,4,1,0.4545,0.88,0
5,9,4,1,0.4697,0.88,0
5,10,4,1,0.5,0.77,0
5,11,4,1,0.5152,0.77,0
5,12,4,1,0.5303,0.73,0
5,13,4,1,0.5909,0.69,0
5,14,4,1,0.6061,0.65,0
5,15,4,1,0.6212,0.61,0
5,16,4,1,0.6364,0.57,0
5,17,4,1,0.6667,0.54,0
5,18,4,1,0.6667,0.58,0
5,19,4,1,0.6515,0.61,0
5,20,4,1,0.6061,0.73,0
5,21,4,1,0.5909,0.78,0
5,22,4,1,0.5909,0.78,0
5,23,4,1,0.5606,0.83,0
5,0,5,1,0.5758,0.78,0
5,1,5,1,0.5758,0.78,0
5,2,5,1,0.5455,0.83,0
5,3,5,1,0.5303,0.88,0
5,4,5,1,0.5303,0.88,0
5,5,5,1,0.5303,0.88,0
5,6,5,1,0.5152,0.94,0
5,7,5,1,0.5303,0.88,0
5,8,5,1,0.5303,0.88,0
5,9,5,1,0.5758,0.78,0
5,10,5,1,0.5909,0.73,0
5,11,5,1,0.6515,0.61,0
5,12,5,1,0.5909,0.78,0
5,13,5,1,0.6061,0.73,0
5,14,5,1,0.6212,0.74,0
5,15,5,1,0.6818,0.62,0
5,16,5,1,0.6818,0.48,0
5,17,5,1,0.6515,0.54,0
5,18,5,1,0.6515,0.54,0
5,19,5,1,0.6515,0.51,0
5,20,5,1,0.6364,0.51,0
5,21,5,1,0.6061,0.69,0
5,22,5,1,0.5606,0.83,0
5,23,5,1,0.5606,0.83,0
5,0,6,0,0.5606,0.83,0
5,1,6,0,0.5606,0.83,0
5,2,6,0,0.5455,0.88,0
5,3,6,0,0.5455,0.83,0
5,4,6,0,0.5303,0.88,0
5,5,6,0,0.5303,0.88,0
5,6,6,0,0.5152,0.94,0
5,7,6,0,0.5303,0.88,0
5,8,6,0,0.5455,0.83,0
5,9,6,0,0.5909,0.78,0
5,10,6,0,0.6212,0.65,1
5,11,6,0,0.6515,0.58,1
5,12,6,0,0.6667,0.58,1
5,13,6,0,0.6818,0.55,1
5,14,6,0,0.6515,0.61,1
5,15,6,0,0.6212,0.74,1
5,16,6,0,0.6364,0.65,1
5,17,6,0,0.6364,0.65,0
5,18,6,0,0.6212,0.69,0
5,19,6,0,0.5909,0.73,0
5,20,6,0,0.5758,0.78,0
5,21,6,0,0.5455,0.78,0
5,22,6,0,0.5455,0.78,0
5,23,6,0,0.5303,0.83,0
5,0,0,0,0.5303,0.83,0
5,1,0,0,0.5152,0.83,0
5,2,0,0,0.5152,0.83,0
5,3,0,0,0.5152,0.83,0
5,4,0,0,0.5,0.83,0
5,5,0,0,0.5,0.83,0
5,6,0,0,0.5,0.83,0
5,7,0,0,0.5,0.83,0
5,8,0,0,0.4848,0.88,0
5,9,0,0,0.5,0.83,0
5,10,0,0,0.5152,0.77,1
5,11,0,0,0.5303,0.73,1
5,12,0,0,0.6061,0.64,1
5,13,0,0,0.6061,0.64,1
5,14,0,0,0.6061,0.64,1
5,15,0,0,0.6061,0.61,1
5,16,0,0,0.6061,0.61,1
5,17,0,0,0.6061,0.65,0
5,18,0,0,0.6061,0.61,0
5,19,0,0,0.6061,0.64,0
5,20,0,0,0.6061,0.64,0
5,21,0,0,0.5303,0.73,0
5,22,0,0,0.5303,0.73,0
5,23,0,0,0.5,0.77,0
5,0,1,1,0.5,0.77,0
5,1,1,1,0.5,0.77,0
5,2,1,1,0.4848,0.77,0
5,3,1,1,0.4848,0.77,0
5,4,1,1,0.4545,0.88,0
5,5,1,1,0.4545,0.88,0
5,6,1,1,0.4545,0.88,0
5,7,1,1,0.4697,0.82,0
5,8,1,1,0.4848,0.82,0
5,9,1,1,0.4848,0.82,0
5,10,1,1,0.5,0.77,0
5,11,1,1,0.5152,0.73,0
5,12,1,1,0.5303,0.68,0
5,13,1,1,0.6212,0.53,0
5,14,1,1,0.6212,0.5,0
5,15,1,1,0.6212,0.53,0
5,16,1,1,0.6212,0.53,0
5,17,1,1,0.6212,0.53,0
5,18,1,1,0.6212,0.53,0
5,19,1,1,0.5455,0.56,0
5,20,1,1,0.5152,0.52,0
5,21,1,1,0.5152,0.45,0
5,22,1,1,0.5152,0.45,0
5,23,1,1,0.5152,0.45,0
5,0,2,1,0.5,0.52,0
5,1,2,1,0.5,0.59,0
5,2,2,1,0.5,0.63,0
5,3,2,1,0.5,0.68,0
5,4,2,1,0.5,0.68,0
5,5,2,1,0.5,0.72,0
5,6,2,1,0.4848,0.77,0
5,7,2,1,0.5,0.72,0
5,8,2,1,0.5152,0.73,0
5,9,2,1,0.5303,0.68,0
5,10,2,1,0.5455,0.68,0
5,11,2,1,0.6061,0.64,0
5,12,2,1,0.6061,0.65,0
5,13,2,1,0.6061,0.65,0
5,14,2,1,0.6061,0.69,0
5,15,2,1,0.5909,0.73,0
5,16,2,1,0.6061,0.73,0
5,17,2,1,0.6061,0.69,0
5,18,2,1,0.6061,0.69,0
5,19,2,1,0.6061,0.69,0
5,20,2,1,0.6061,0.69,0
5,21,2,1,0.6061,0.65,0
5,22,2,1,0.5758,0.78,0
5,23,2,1,0.5758,0.78,0
5,0,3,1,0.5455,0.83,0
5,1,3,1,0.5758,0.78,0
5,2,3,1,0.5303,0.88,0
5,3,3,1,0.5303,0.88,0
5,4,3,1,0.5303,0.88,0
5,5,3,1,0.5303,0.88,0
5,6,3,1,0.5303,0.88,0
5,7,3,1,0.5303,0.94,0
5,8,3,1,0.5606,0.83,0
5,9,3,1,0.5606,0.83,0
5,10,3,1,0.6061,0.65,0
5,11,3,1,0.6212,0.59,0
5,12,3,1,0.6212,0.57,0
5,13,3,1,0.6212,0.53,0
5,14,3,1,0.6212,0.53,0
5,15,3,1,0.6212,0.53,0
5,16,3,1,0.6212,0.5,0
5,17,3,1,0.6212,0.53,0
5,18,3,1,0.5,0.77,0
5,19,3,1,0.4848,0.77,0
5,20,3,1,0.4848,0.82,0
5,21,3,1,0.4848,0.82,0
5,22,3,1,0.4697,0.82,0
5,23,3,1,0.4697,0.82,0
5,0,4,1,0.4848,0.77,0
5,1,4,1,0.4697,0.88,0
5,2,4,1,0.4697,0.88,0
5,3,4,1,0.4545,0.88,0
5,4,4,1,0.4545,0.77,0
5,5,4,1,0.4545,0.72,0
5,6,4,1,0.4394,0.72,0
5,7,4,1,0.4394,0.72,0
5,8,4,1,0.4545,0.67,0
5,9,4,1,0.4848,0.59,0
5,10,4,1,0.4848,0.51,0
5,11,4,1,0.5,0.48,0
5,12,4,1,0.5,0.48,0
5,13,4,1,0.5152,0.39,0
5,14,4,1,0.5303,0.37,0
5,15,4,1,0.5152,0.37,0
5,16,4,1,0.5455,0.3,0
5,17,4,1,0.6212,0.31,0
5,18,4,1,0.5303,0.35,0
5,19,4,1,0.5152,0.37,0
5,20,4,1,0.5,0.4,0
5,21,4,1,0.4848,0.42,0
5,22,4,1,0.4848,0.42,0
5,23,4,1,0.4697,0.48,0
5,0,5,1,0.4545,0.55,0
5,1,5,1,0.4545,0.51,0
5,2,5,1,0.4545,0.44,0
5,3,5,1,0.4545,0.41,0
5,4,5,1,0.4242,0.5,0
5,5,5,1,0.4242,0.47,0
5,6,5,1,0.4242,0.5,0
5,7,5,1,0.4242,0.5,0
5,8,5,1,0.4545,0.44,0
5,9,5,1,0.4697,0.41,0
5,10,5,1,0.5,0.36,0
5,11,5,1,0.5303,0.35,0
5,12,5,1,0.5303,0.28,0
5,13,5,1,0.6061,0.26,0
5,14,5,1,0.6061,0.23,0
5,15,5,1,0.6061,0.25,0
5,16,5,1,0.6061,0.25,0
5,17,5,1,0.6061,0.23,0
5,18,5,1,0.6061,0.23,0
5,19,5,1,0.6061,0.23,0
5,20,5,1,0.6061,0.25,0
5,21,5,1,0.6061,0.28,0
5,22,5,1,0.5303,0.35,0
5,23,5,1,0.5152,0.37,0
5,0,6,0,0.5,0.42,0
5,1,6,0,0.4848,0.48,0
5,2,6,0,0.4545,0.59,0
5,3,6,0,0.4697,0.59,0
5,4,6,0,0.4394,0.67,0
5,5,6,0,0.4242,0.67,0
5,6,6,0,0.4242,0.67,0
5,7,6,0,0.4242,0.71,0
5,8,6,0,0.5,0.48,0
5,9,6,0,0.5152,0.49,0
5,10,6,0,0.5303,0.49,1
5,11,6,0,0.6212,0.41,1
5,12,6,0,0.6212,0.36,1
5,13,6,0,0.6212,0.36,1
5,14,6,0,0.6212,0.36,1
5,15,6,0,0.6212,0.24,1
5,16,6,0,0.6364,0.21,1
5,17,6,0,0.6212,0.36,0
5,18,6,0,0.6212,0.31,0
5,19,6,0,0.6212,0.36,0
5,20,6,0,0.6212,0.46,0
5,21,6,0,0.6061,0.6,0
5,22,6,0,0.5303,0.68,0
5,23,6,0,0.5455,0.56,0
5,0,0,0,0.5303,0.64,0
5,1,0,0,0.5152,0.68,0
5,2,0,0,0.5152,0.68,0
5,3,0,0,0.5152,0.64,0
5,4,0,0,0.5152,0.68,0
5,5,0,0,0.5,0.72,0
5,6,0,0,0.5,0.68,0
5,7,0,0,0.5,0.68,0
5,8,0,0,0.5303,0.64,0
5,9,0,0,0.6212,0.56,0
5,10,0,0,0.6061,0.6,1
5,11,0,0,0.6212,0.57,1
5,12,0,0,0.6212,0.57,1
5,13,0,0,0.6364,0.54,1
5,14,0,0,0.6515,0.48,1
5,15,0,0,0.6515,0.45,1
5,16,0,0,0.6515,0.42,1
5,17,0,0,0.6364,0.45,0
5,18,0,0,0.6364,0.44,0
5,19,0,0,0.6212,0.5,0
5,20,0,0,0.6212,0.5,0
5,21,0,0,0.6212,0.53,0
5,22,0,0,0.6061,0.61,0
5,23,0,0,0.6212,0.57,0
5,0,1,1,0.6212,0.56,0
5,1,1,1,0.6061,0.6,0
5,2,1,1,0.6061,0.6,0
5,3,1,1,0.5455,0.68,0
5,4,1,1,0.5152,0.77,0
5,5,1,1,0.5152,0.77,0
5,6,1,1,0.5,0.94,0
5,7,1,1,0.5,0.94,0
5,8,1,1,0.5152,0.88,0
5,9,1,1,0.5152,0.88,0
5,10,1,1,0.5152,0.88,0
5,11,1,1,0.5303,0.83,0
5,12,1,1,0.5303,0.88,0
5,13,1,1,0.5909,0.73,0
5,14,1,1,0.5909,0.73,0
5,15,1,1,0.5909,0.73,0
5,16,1,1,0.6061,0.69,0
5,17,1,1,0.5303,0.88,0
5,18,1,1,0.5455,0.83,0
5,19,1,1,0.5455,0.88,0
5,20,1,1,0.5455,0.88,0
5,21,1,1,0.5455,0.83,0
5,22,1,1,0.5455,0.78,0
5,23,1,1,0.5455,0.78,0
5,0,2,1,0.5303,0.88,0
5,1,2,1,0.5303,0.88,0
5,2,2,1,0.5303,0.88,0
5,3,2,1,0.5455,0.83,0
5,4,2,1,0.5303,0.94,0
5,5,2,1,0.5303,0.94,0
5,6,2,1,0.5303,0.94,0
5,7,2,1,0.5303,0.94,0
5,8,2,1,0.5455,0.88,0
5,9,2,1,0.5455,0.88,0
5,10,2,1,0.5909,0.78,0
5,11,2,1,0.5909,0.78,0
5,12,2,1,0.6061,0.73,0
5,13,2,1,0.6061,0.73,0
5,14,2,1,0.6061,0.73,0
5,15,2,1,0.6515,0.61,0
5,16,2,1,0.6364,0.65,0
5,17,2,1,0.6364,0.65,0
5,18,2,1,0.6515,0.61,0
5,19,2,1,0.6212,0.69,0
5,20,2,1,0.6061,0.73,0
5,21,2,1,0.6061,0.73,0
5,22,2,1,0.5455,0.78,0
5,23,2,1,0.5303,0.88,0
5,0,3,1,0.5455,0.88,0
5,1,3,1,0.5455,0.88,0
5,2,3,1,0.5303,0.94,0
5,3,3,1,0.5303,0.88,0
5,4,3,1,0.5152,0.94,0
5,5,3,1,0.5152,0.94,0
5,6,3,1,0.5152,0.94,0
5,7,3,1,0.5303,0.83,0
5,8,3,1,0.5455,0.83,0
5,9,3,1,0.5758,0.78,0
5,10,3,1,0.6212,0.61,0
5,11,3,1,0.6515,0.54,0
5,12,3,1,0.6515,0.54,0
5,13,3,1,0.6515,0.42,0
5,14,3,1,0.6515,0.42,0
5,15,3,1,0.6667,0.48,0
5,16,3,1,0.6515,0.45,0
5,17,3,1,0.6667,0.51,0
5,18,3,1,0.6667,0.51,0
5,19,3,1,0.6515,0.54,0
5,20,3,1,0.6212,0.65,0
5,21,3,1,0.6061,0.73,0
5,22,3,1,0.6061,0.73,0
5,23,3,1,0.5909,0.78,0
5,0,4,1,0.5758,0.78,0
5,1,4,1,0.5606,0.83,0
5,2,4,1,0.5758,0.78,0
5,3,4,1,0.5909,0.73,0
5,4,4,1,0.6061,0.64,0
5,5,4,1,0.5303,0.68,0
5,6,4,1,0.5152,0.73,0
5,7,4,1,0.5152,0.73,0
5,8,4,1,0.5,0.55,0
5,9,4,1,0.5152,0.52,0
5,10,4,1,0.5303,0.52,0
5,11,4,1,0.5455,0.49,0
5,12,4,1,0.6212,0.43,0
5,13,4,1,0.6212,0.41,0
5,14,4,1,0.6212,0.38,0
5,15,4,1,0.6212,0.36,0
5,16,4,1,0.6212,0.31,0
5,17,4,1,0.6212,0.31,0
5,18,4,1,0.6212,0.27,0
5,19,4,1,0.6212,0.31,0
5,20,4,1,0.6212,0.4,0
5,21,4,1,0.5455,0.4,0
5,22,4,1,0.5303,0.43,0
5,23,4,1,0.5152,0.49,0
5,0,5,1,0.5,0.59,0
5,1,5,1,0.4848,0.59,0
5,2,5,1,0.4697,0.67,0
5,3,5,1,0.4545,0.72,0
5,4,5,1,0.4545,0.77,0
5,5,5,1,0.4545,0.77,0
5,6,5,1,0.4394,0.77,0
5,7,5,1,0.4545,0.82,0
5,8,5,1,0.5,0.59,0
5,9,5,1,0.5303,0.56,0
5,10,5,1,0.6212,0.46,0
5,11,5,1,0.6212,0.43,0
5,12,5,1,0.6212,0.41,0
5,13,5,1,0.6212,0.36,0
5,14,5,1,0.6212,0.34,0
5,15,5,1,0.6212,0.36,0
5,16,5,1,0.6212,0.34,0
5,17,5,1,0.6212,0.34,0
5,18,5,1,0.6212,0.38,0
5,19,5,1,0.6212,0.41,0
5,20,5,1,0.6212,0.41,0
5,21,5,1,0.6212,0.4,0
5,22,5,1,0.5303,0.52,0
5,23,5,1,0.5,0.55,0
5,0,6,0,0.5,0.48,0
5,1,6,0,0.4848,0.48,0
5,2,6,0,0.4848,0.51,0
5,3,6,0,0.4848,0.48,0
5,4,6,0,0.4697,0.59,0
5,5,6,0,0.4545,0.67,0
5,6,6,0,0.4394,0.72,0
5,7,6,0,0.4545,0.67,0
5,8,6,0,0.5,0.52,0
5,9,6,0,0.5303,0.43,0
5,10,6,0,0.5303,0.43,1
5,11,6,0,0.6212,0.38,1
5,12,6,0,0.6212,0.36,1
5,13,6,0,0.6364,0.37,1
5,14,6,0,0.6515,0.3,1
5,15,6,0,0.6515,0.3,1
5,16,6,0,0.6515,0.3,1
5,17,6,0,0.6515,0.3,0
5,18,6,0,0.6515,0.33,0
5,19,6,0,0.6364,0.39,0
5,20,6,0,0.6364,0.41,0
5,21,6,0,0.6212,0.5,0
5,22,6,0,0.6212,0.47,0
5,23,6,0,0.6212,0.56,0
5,0,0,0,0.5455,0.53,0
5,1,0,0,0.5303,0.52,0
5,2,0,0,0.5303,0.52,0
5,3,0,0,0.5152,0.56,0
5,4,0,0,0.5,0.68,0
5,5,0,0,0.4848,0.72,0
5,6,0,0,0.4848,0.63,0
5,7,0,0,0.5,0.68,0
5,8,0,0,0.5303,0.56,0
5,9,0,0,0.6212,0.32,0
5,10,0,0,0.6212,0.34,1
5,11,0,0,0.6212,0.36,1
5,12,0,0,0.6364,0.36,1
5,13,0,0,0.6364,0.37,1
5,14,0,0,0.6515,0.39,1
5,15,0,0,0.6364,0.39,1
5,16,0,0,0.6515,0.42,1
5,17,0,0,0.6515,0.45,0
5,18,0,0,0.6515,0.51,0
5,19,0,0,0.6212,0.61,0
5,20,0,0,0.6212,0.61,0
5,21,0,0,0.6061,0.69,0
5,22,0,0,0.5909,0.73,0
5,23,0,0,0.5758,0.78,0
5,0,1,1,0.5455,0.88,0
5,1,1,1,0.5455,0.88,0
5,2,1,1,0.5303,0.94,0
5,3,1,1,0.5303,0.88,0
5,4,1,1,0.5303,0.88,0
5,5,1,1,0.5303,0.88,0
5,6,1,1,0.5303,0.88,0
5,7,1,1,0.5303,0.88,0
5,8,1,1,0.5303,0.88,0
5,9,1,1,0.5303,0.88,0
5,10,1,1,0.5455,0.88,0
5,11,1,1,0.5606,0.83,0
5,12,1,1,0.5606,0.83,0
5,13,1,1,0.5606,0.83,0
5,14,1,1,0.5606,0.83,0
5,15,1,1,0.6061,0.73,0
5,16,1,1,0.6061,0.73,0
5,17,1,1,0.6212,0.69,0
5,18,1,1,0.6061,0.73,0
5,19,1,1,0.6212,0.69,0
5,20,1,1,0.6061,0.69,0
5,21,1,1,0.6061,0.69,0
5,22,1,1,0.5909,0.73,0
5,23,1,1,0.5909,0.73,0
5,0,2,1,0.5455,0.83,0
5,1,2,1,0.5455,0.83,0
5,2,2,1,0.5455,0.83,0
5,3,2,1,0.5455,0.83,0
5,4,2,1,0.5303,0.88,0
5,5,2,1,0.5303,0.88,0
5,6,2,1,0.5303,0.88,0
5,7,2,1,0.5303,0.88,0
5,8,2,1,0.5303,0.88,0
5,9,2,1,0.5606,0.83,0
5,10,2,1,0.5758,0.78,0
5,11,2,1,0.5758,0.78,0
5,12,2,1,0.5909,0.78,0
5,13,2,1,0.6061,0.73,0
5,14,2,1,0.6061,0.73,0
5,15,2,1,0.6515,0.61,0
5,16,2,1,0.6364,0.61,0
5,17,2,1,0.6667,0.54,0
5,18,2,1,0.6364,0.61,0
5,19,2,1,0.6212,0.69,0
5,20,2,1,0.6061,0.73,0
5,21,2,1,0.5909,0.78,0
5,22,2,1,0.5909,0.73,0
5,23,2,1,0.5909,0.73,0
5,0,3,1,0.5909,0.78,0
5,1,3,1,0.5606,0.83,0
5,2,3,1,0.5606,0.83,0
5,3,3,1,0.5758,0.78,0
5,4,3,1,0.5455,0.83,0
5,5,3,1,0.5303,0.88,0
5,6,3,1,0.5303,0.88,0
5,7,3,1,0.5455,0.83,0
5,8,3,1,0.5455,0.83,0
5,9,3,1,0.5909,0.78,0
5,10,3,1,0.5909,0.78,0
5,11,3,1,0.6061,0.73,0
5,12,3,1,0.6212,0.69,0
5,13,3,1,0.6212,0.74,0
5,14,3,1,0.6364,0.65,0
5,15,3,1,0.6515,0.61,0
5,16,3,1,0.6515,0.61,0
5,17,3,1,0.6061,0.69,0
5,18,3,1,0.6061,0.69,0
5,19,3,1,0.5758,0.83,0
5,20,3,1,0.5758,0.83,0
5,21,3,1,0.5758,0.83,0
5,22,3,1,0.5758,0.83,0
5,23,3,1,0.5606,0.83,0
5,0,4,1,0.5606,0.83,0
5,1,4,1,0.5455,0.88,0
5,2,4,1,0.5455,0.88,0
5,3,4,1,0.5455,0.88,0
5,4,4,1,0.5455,0.88,0
5,5,4,1,0.5455,0.88,0
5,6,4,1,0.5455,0.88,0
5,7,4,1,0.5606,0.83,0
5,8,4,1,0.5909,0.73,0
5,9,4,1,0.5909,0.73,0
5,10,4,1,0.6061,0.65,0
5,11,4,1,0.6212,0.65,0
5,12,4,1,0.6515,0.58,0
5,13,4,1,0.6667,0.54,0
5,14,4,1,0.6818,0.55,0
5,15,4,1,0.6818,0.55,0
5,16,4,1,0.6818,0.55,0
5,17,4,1,0.6818,0.55,0
5,18,4,1,0.6667,0.54,0
5,19,4,1,0.6515,0.61,0
5,20,4,1,0.6212,0.69,0
5,21,4,1,0.5909,0.78,0
5,22,4,1,0.5909,0.78,0
5,23,4,1,0.5909,0.78,0
5,0,5,1,0.5758,0.83,0
5,1,5,1,0.5758,0.83,0
5,2,5,1,0.5758,0.83,0
5,3,5,1,0.5606,0.88,0
5,4,5,1,0.5606,0.88,0
5,5,5,1,0.5606,0.88,0
5,6,5,1,0.5606,0.88,0
5,7,5,1,0.5606,0.88,0
5,8,5,1,0.5758,0.89,0
5,9,5,1,0.5758,0.89,0
5,10,5,1,0.6364,0.79,0
5,11,5,1,0.6364,0.79,0
